link_id,link_name,status,match_source,road_id,road_name,score,distance_m,overlap_ratio,name_similarity,traffic,capacity,lanes,speed_limit,best_candidate_road_id,best_candidate_road_name,best_candidate_score,best_candidate_distance_m,best_candidate_overlap_ratio,best_candidate_name_similarity
L379,OSM road 379,matched_osm_way_propagated,osm_way_propagated,178901,ул Советская,0.1067,24.76,0.0067,0.0,6000.0,3600.0,2,40.0,178901,ул Советская,0.1067,24.76,0.0067,0.0
L380,OSM road 380,matched_direct,direct,374730444,ул. Ленская,0.9692,3.08,1.0,0.0,,,,,374730444,ул. Ленская,0.9692,3.08,1.0,0.0
L381,OSM road 381,matched_direct,direct,374730444,ул. Ленская,1.0,0.0,1.0,0.0,,,,,374730444,ул. Ленская,1.0,0.0,1.0,0.0
L382,OSM road 382,matched_direct,direct,177124,ул 1905 года,1.0,0.0,1.0,0.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.0,0.0,1.0,0.0
L383,OSM road 383,no_match,,,,,,,,,,,,175195,ул Железнодорожная,0.0597,29.03,0.0,0.0
L384,OSM road 384,no_match,,,,,,,,,,,,,,,,,
L385,OSM road 385,matched_direct,direct,175195,ул Железнодорожная,1.0,0.0,1.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.0,0.0,1.0,0.0
L386,OSM road 386,matched_direct,direct,374730444,ул. Ленская,0.7559,24.41,1.0,0.0,,,,,374730444,ул. Ленская,0.7559,24.41,1.0,0.0
L387,OSM road 387,matched_direct,direct,175195,ул Железнодорожная,1.0,0.0,1.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.0,0.0,1.0,0.0
L388,OSM road 388,matched_direct,direct,175195,ул Железнодорожная,0.5614,15.81,0.5685,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.5614,15.81,0.5685,0.0
L389,OSM road 389,matched_osm_way_group,osm_way_group,175195,ул Железнодорожная,0.0302,31.98,0.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.0302,31.98,0.0,0.0
L390,OSM road 390,matched_osm_way_group,osm_way_group,175195,ул Железнодорожная,0.0,44.25,0.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.0,44.25,0.0,0.0
L391,OSM road 391,no_match,,,,,,,,,,,,,,,,,
L392,OSM road 392,no_match,,,,,,,,,,,,175195,ул Железнодорожная,0.0302,31.98,0.0,0.0
L393,OSM road 393,matched_osm_way_propagated,osm_way_propagated,177124,ул 1905 года,0.1306,23.67,0.0266,0.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,0.1306,23.67,0.0266,0.0
L394,OSM road 394,matched_direct,direct,177124,ул 1905 года,0.8265,17.35,1.0,0.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,0.8265,17.35,1.0,0.0
L395,OSM road 395,matched_direct,direct,177124,ул 1905 года,1.0,0.0,1.0,0.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,1.0,0.0,1.0,0.0
L396,Обдорская улица,matched_direct,direct,374731036,ул. Обдорская,1.2282,2.18,1.0,1.0,200.0,3600.0,1,60.0,374731036,ул. Обдорская,1.2282,2.18,1.0,1.0
L397,Обдорская улица,matched_direct,direct,374731036,ул. Обдорская,1.25,0.0,1.0,1.0,200.0,3600.0,1,60.0,374731036,ул. Обдорская,1.25,0.0,1.0,1.0
L398,Обдорская улица,matched_direct,direct,374731036,ул. Обдорская,1.25,0.0,1.0,1.0,200.0,3600.0,1,60.0,374731036,ул. Обдорская,1.25,0.0,1.0,1.0
L399,Обдорская улица,matched_direct,direct,374731036,ул. Обдорская,1.2392,1.08,1.0,1.0,200.0,3600.0,1,60.0,374731036,ул. Обдорская,1.2392,1.08,1.0,1.0
L400,Обдорская улица,matched_direct,direct,374731036,ул. Обдорская,1.2087,4.13,1.0,1.0,200.0,3600.0,1,60.0,374731036,ул. Обдорская,1.2087,4.13,1.0,1.0
L401,Обдорская улица,matched_direct,direct,374731036,ул. Обдорская,1.2129,3.71,1.0,1.0,200.0,3600.0,1,60.0,374731036,ул. Обдорская,1.2129,3.71,1.0,1.0
L402,Обдорская улица,matched_direct,direct,374731036,ул. Обдорская,1.2133,3.67,1.0,1.0,200.0,3600.0,1,60.0,374731036,ул. Обдорская,1.2133,3.67,1.0,1.0
L403,Обдорская улица,matched_direct,direct,374731036,ул. Обдорская,1.2183,3.17,1.0,1.0,200.0,3600.0,1,60.0,374731036,ул. Обдорская,1.2183,3.17,1.0,1.0
L404,OSM road 404,no_match,,,,,,,,,,,,177382,ул Нарымская,0.3798,15.79,0.2888,0.0
L405,OSM road 405,no_match,,,,,,,,,,,,,,,,,
L406,OSM road 406,no_match,,,,,,,,,,,,,,,,,
L407,Боровая улица,no_match,,,,,,,,,,,,175056,ул Профинтерна,0.1882,2.81,0.102,-1.0
L408,Боровая улица,no_match,,,,,,,,,,,,175056,ул Профинтерна,0.2925,0.0,0.2192,-1.0
L409,улица Профинтерна,matched_direct,direct,175056,ул Профинтерна,1.247,0.3,1.0,1.0,200.0,3600.0,1,40.0,175056,ул Профинтерна,1.247,0.3,1.0,1.0
L410,улица Профинтерна,matched_direct,direct,175056,ул Профинтерна,1.25,0.0,1.0,1.0,200.0,3600.0,1,40.0,175056,ул Профинтерна,1.25,0.0,1.0,1.0
L411,улица Профинтерна,matched_direct,direct,175056,ул Профинтерна,1.2373,1.27,1.0,1.0,200.0,3600.0,1,40.0,175056,ул Профинтерна,1.2373,1.27,1.0,1.0
L412,улица Профинтерна,matched_direct,direct,175056,ул Профинтерна,1.2492,0.08,1.0,1.0,200.0,3600.0,1,40.0,175056,ул Профинтерна,1.2492,0.08,1.0,1.0
L413,улица Профинтерна,matched_direct,direct,175056,ул Профинтерна,1.25,0.0,1.0,1.0,200.0,3600.0,1,40.0,175056,ул Профинтерна,1.25,0.0,1.0,1.0
L414,улица Профинтерна,matched_direct,direct,175056,ул Профинтерна,1.25,0.0,1.0,1.0,200.0,3600.0,1,40.0,175056,ул Профинтерна,1.25,0.0,1.0,1.0
L415,Нарымская улица,matched_direct,direct,177382,ул Нарымская,1.0728,17.72,1.0,1.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.0728,17.72,1.0,1.0
L416,Нарымская улица,matched_direct,direct,177382,ул Нарымская,1.0833,16.67,1.0,1.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.0833,16.67,1.0,1.0
L417,Нарымская улица,matched_direct,direct,177382,ул Нарымская,1.0835,16.65,1.0,1.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.0835,16.65,1.0,1.0
L418,Нарымская улица,matched_direct,direct,177382,ул Нарымская,1.0805,16.95,1.0,1.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.0805,16.95,1.0,1.0
L419,Нарымская улица,matched_direct,direct,177382,ул Нарымская,1.0689,18.11,1.0,1.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.0689,18.11,1.0,1.0
L420,Нарымская улица,matched_direct,direct,177382,ул Нарымская,1.0704,17.96,1.0,1.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.0704,17.96,1.0,1.0
L421,OSM road 421,no_match,,,,,,,,,,,,,,,,,
L422,OSM road 422,no_match,,,,,,,,,,,,,,,,,
L423,OSM road 423,no_match,,,,,,,,,,,,,,,,,
L424,OSM road 424,no_match,,,,,,,,,,,,,,,,,
L425,OSM road 425,no_match,,,,,,,,,,,,,,,,,
L426,OSM road 426,no_match,,,,,,,,,,,,,,,,,
L427,OSM road 427,no_match,,,,,,,,,,,,177382,ул Нарымская,0.3516,16.51,0.2565,0.0
L428,Овражная улица,no_match,,,,,,,,,,,,177393,ул Дачная,0.2798,10.03,0.354,-1.0
L429,Овражная улица,no_match,,,,,,,,,,,,,,,,,
L430,OSM road 430,no_match,,,,,,,,,,,,,,,,,
L431,OSM road 431,no_match,,,,,,,,,,,,,,,,,
L432,OSM road 432,no_match,,,,,,,,,,,,,,,,,
L433,OSM road 433,no_match,,,,,,,,,,,,,,,,,
L434,OSM road 434,no_match,,,,,,,,,,,,,,,,,
L435,OSM road 435,no_match,,,,,,,,,,,,,,,,,
L436,улица Балакирева,matched_direct,direct,177744,ул Балакирева,1.2237,2.63,1.0,1.0,200.0,60.0,1,60.0,177744,ул Балакирева,1.2237,2.63,1.0,1.0
L437,улица Балакирева,matched_direct,direct,177744,ул Балакирева,1.2237,2.63,1.0,1.0,200.0,60.0,1,60.0,177744,ул Балакирева,1.2237,2.63,1.0,1.0
L438,улица Балакирева,matched_direct,direct,177744,ул Балакирева,1.2236,2.64,1.0,1.0,200.0,60.0,1,60.0,177744,ул Балакирева,1.2236,2.64,1.0,1.0
L439,улица Балакирева,matched_direct,direct,177744,ул Балакирева,1.2227,2.73,1.0,1.0,200.0,60.0,1,60.0,177744,ул Балакирева,1.2227,2.73,1.0,1.0
L440,улица Балакирева,matched_direct,direct,177744,ул Балакирева,1.2213,2.87,1.0,1.0,200.0,60.0,1,60.0,177744,ул Балакирева,1.2213,2.87,1.0,1.0
L441,улица Балакирева,matched_direct,direct,177744,ул Балакирева,1.2269,2.31,1.0,1.0,200.0,60.0,1,60.0,177744,ул Балакирева,1.2269,2.31,1.0,1.0
L442,улица Балакирева,matched_direct,direct,177744,ул Балакирева,1.2333,1.67,1.0,1.0,200.0,60.0,1,60.0,177744,ул Балакирева,1.2333,1.67,1.0,1.0
L443,улица Балакирева,matched_direct,direct,177744,ул Балакирева,1.1966,1.67,0.9435,1.0,200.0,60.0,1,60.0,177744,ул Балакирева,1.1966,1.67,0.9435,1.0
L444,OSM road 444,no_match,,,,,,,,,,,,177393,ул Дачная,0.4369,16.87,0.3933,0.0
L445,OSM road 445,no_match,,,,,,,,,,,,,,,,,
L446,OSM road 446,no_match,,,,,,,,,,,,,,,,,
L447,OSM road 447,no_match,,,,,,,,,,,,,,,,,
L448,OSM road 448,no_match,,,,,,,,,,,,,,,,,
L449,OSM road 449,no_match,,,,,,,,,,,,,,,,,
L450,OSM road 450,no_match,,,,,,,,,,,,,,,,,
L451,OSM road 451,no_match,,,,,,,,,,,,,,,,,
L452,OSM road 452,no_match,,,,,,,,,,,,,,,,,
L453,OSM road 453,no_match,,,,,,,,,,,,,,,,,
L454,OSM road 454,no_match,,,,,,,,,,,,,,,,,
L455,OSM road 455,no_match,,,,,,,,,,,,,,,,,
L456,OSM road 456,no_match,,,,,,,,,,,,,,,,,
L457,OSM road 457,no_match,,,,,,,,,,,,,,,,,
L458,OSM road 458,no_match,,,,,,,,,,,,178828,пр-кт Красный,0.223,20.61,0.1217,0.0
L459,OSM road 459,matched_direct,direct,178828,пр-кт Красный,0.9298,7.02,1.0,0.0,14000.0,8800.0,4,40.0,178828,пр-кт Красный,0.9298,7.02,1.0,0.0
L460,улица Калинина,matched_osm_way_propagated,osm_way_propagated,374729885,ул. Калинина,0.6966,6.92,0.2551,1.0,,,,,374729885,ул. Калинина,0.6966,6.92,0.2551,1.0
L461,улица Калинина,matched_direct,direct,374729885,ул. Калинина,1.1802,6.98,1.0,1.0,,,,,374729885,ул. Калинина,1.1802,6.98,1.0,1.0
L462,улица Калинина,matched_direct,direct,374729885,ул. Калинина,1.176,7.4,1.0,1.0,,,,,374729885,ул. Калинина,1.176,7.4,1.0,1.0
L463,Дачная улица,matched_osm_way_group,osm_way_group,177393,ул Дачная,0.3338,26.62,0.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,0.3338,26.62,0.0,1.0
L464,Дачная улица,matched_direct,direct,177393,ул Дачная,1.1715,3.54,0.9338,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.1715,3.54,0.9338,1.0
L465,Дачная улица,matched_direct,direct,177393,ул Дачная,1.2386,1.14,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.2386,1.14,1.0,1.0
L466,Дачная улица,matched_direct,direct,177393,ул Дачная,1.247,0.3,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.247,0.3,1.0,1.0
L467,Дачная улица,matched_direct,direct,177393,ул Дачная,1.247,0.3,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.247,0.3,1.0,1.0
L468,Дачная улица,matched_direct,direct,177393,ул Дачная,1.2376,1.24,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.2376,1.24,1.0,1.0
L469,Дачная улица,matched_direct,direct,177393,ул Дачная,1.25,0.0,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.25,0.0,1.0,1.0
L470,Дачная улица,matched_direct,direct,177393,ул Дачная,1.1757,7.43,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.1757,7.43,1.0,1.0
L471,Дачная улица,matched_direct,direct,177393,ул Дачная,1.165,8.5,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.165,8.5,1.0,1.0
L472,Дачная улица,matched_direct,direct,177393,ул Дачная,1.1802,6.98,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.1802,6.98,1.0,1.0
L473,Дачная улица,matched_direct,direct,177393,ул Дачная,1.1802,6.98,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.1802,6.98,1.0,1.0
L474,Дачная улица,matched_direct,direct,177393,ул Дачная,1.231,1.9,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.231,1.9,1.0,1.0
L475,Дачная улица,matched_direct,direct,177393,ул Дачная,1.231,1.9,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.231,1.9,1.0,1.0
L476,Дачная улица,matched_direct,direct,177393,ул Дачная,1.25,0.0,1.0,1.0,6000.0,3600.0,1,40.0,177393,ул Дачная,1.25,0.0,1.0,1.0
L477,улица Калинина,matched_direct,direct,374729885,ул. Калинина,1.246,0.4,1.0,1.0,,,,,374729885,ул. Калинина,1.246,0.4,1.0,1.0
L478,улица Калинина,matched_direct,direct,374729885,ул. Калинина,1.246,0.4,1.0,1.0,,,,,374729885,ул. Калинина,1.246,0.4,1.0,1.0
L479,OSM road 479,no_match,,,,,,,,,,,,,,,,,
L480,OSM road 480,no_match,,,,,,,,,,,,,,,,,
L481,OSM road 481,no_match,,,,,,,,,,,,,,,,,
L482,OSM road 482,no_match,,,,,,,,,,,,,,,,,
L483,OSM road 483,no_match,,,,,,,,,,,,,,,,,
L484,OSM road 484,no_match,,,,,,,,,,,,,,,,,
L485,OSM road 485,no_match,,,,,,,,,,,,,,,,,
L486,OSM road 486,no_match,,,,,,,,,,,,,,,,,
L487,OSM road 487,no_match,,,,,,,,,,,,,,,,,
L488,OSM road 488,no_match,,,,,,,,,,,,,,,,,
L489,OSM road 489,no_match,,,,,,,,,,,,,,,,,
L490,OSM road 490,matched_direct,direct,175195,ул Железнодорожная,0.9747,1.18,0.9792,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.9747,1.18,0.9792,0.0
L491,OSM road 491,no_match,,,,,,,,,,,,175195,ул Железнодорожная,0.0949,25.51,0.0,0.0
L492,OSM road 492,no_match,,,,,,,,,,,,,,,,,
L493,OSM road 493,no_match,,,,,,,,,,,,,,,,,
L494,OSM road 494,no_match,,,,,,,,,,,,,,,,,
L495,OSM road 495,no_match,,,,,,,,,,,,,,,,,
L496,Бурлинский переезд,no_match,,,,,,,,,,,,175195,ул Железнодорожная,0.261,14.52,0.3942,-1.0
L497,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L498,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L499,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L500,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L501,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L502,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L503,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L504,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L505,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L506,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L507,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L508,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L509,Бурлинский переезд,no_match,,,,,,,,,,,,,,,,,
L510,Красноярская улица,no_match,,,,,,,,,,,,175195,ул Железнодорожная,0.8,0.0,1.0,-1.0
L511,Красноярская улица,no_match,,,,,,,,,,,,175195,ул Железнодорожная,0.5618,5.93,0.7248,-1.0
L512,Красноярская улица,no_match,,,,,,,,,,,,175195,ул Железнодорожная,-0.1724,32.24,0.0,-1.0
L513,Красноярская улица,no_match,,,,,,,,,,,,,,,,,
L514,Красноярская улица,no_match,,,,,,,,,,,,,,,,,
L515,Красноярская улица,no_match,,,,,,,,,,,,,,,,,
L516,Красноярская улица,no_match,,,,,,,,,,,,,,,,,
L517,Нарымская улица,matched_direct,direct,177382,ул Нарымская,1.0921,15.79,1.0,1.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.0921,15.79,1.0,1.0
L518,Нарымская улица,matched_direct,direct,177382,ул Нарымская,1.0921,15.79,1.0,1.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.0921,15.79,1.0,1.0
L519,OSM road 519,no_match,,,,,,,,,,,,,,,,,
L520,OSM road 520,no_match,,,,,,,,,,,,,,,,,
L521,OSM road 521,no_match,,,,,,,,,,,,,,,,,
L522,OSM road 522,no_match,,,,,,,,,,,,,,,,,
L523,OSM road 523,no_match,,,,,,,,,,,,,,,,,
L524,OSM road 524,no_match,,,,,,,,,,,,,,,,,
L525,OSM road 525,no_match,,,,,,,,,,,,,,,,,
L526,OSM road 526,no_match,,,,,,,,,,,,,,,,,
L527,OSM road 527,no_match,,,,,,,,,,,,,,,,,
L528,OSM road 528,no_match,,,,,,,,,,,,,,,,,
L529,OSM road 529,no_match,,,,,,,,,,,,,,,,,
L530,OSM road 530,no_match,,,,,,,,,,,,,,,,,
L531,OSM road 531,no_match,,,,,,,,,,,,,,,,,
L532,OSM road 532,no_match,,,,,,,,,,,,,,,,,
L533,OSM road 533,no_match,,,,,,,,,,,,,,,,,
L534,OSM road 534,no_match,,,,,,,,,,,,,,,,,
L535,OSM road 535,no_match,,,,,,,,,,,,,,,,,
L536,OSM road 536,no_match,,,,,,,,,,,,,,,,,
L537,OSM road 537,matched_direct,direct,175195,ул Железнодорожная,0.9993,0.07,1.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.9993,0.07,1.0,0.0
L538,OSM road 538,matched_direct,direct,175195,ул Железнодорожная,0.8368,16.32,1.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.8368,16.32,1.0,0.0
L539,OSM road 539,matched_direct,direct,175195,ул Железнодорожная,0.8236,17.64,1.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.8236,17.64,1.0,0.0
L540,OSM road 540,no_match,,,,,,,,,,,,,,,,,
L541,OSM road 541,no_match,,,,,,,,,,,,,,,,,
L542,OSM road 542,no_match,,,,,,,,,,,,,,,,,
L543,OSM road 543,no_match,,,,,,,,,,,,,,,,,
L544,OSM road 544,no_match,,,,,,,,,,,,,,,,,
L545,OSM road 545,no_match,,,,,,,,,,,,,,,,,
L546,OSM road 546,matched_osm_way_group,osm_way_group,175195,ул Железнодорожная,0.0,55.26,0.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.0,55.26,0.0,0.0
L547,OSM road 547,matched_osm_way_group,osm_way_group,175195,ул Железнодорожная,0.0,47.96,0.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.0,47.96,0.0,0.0
L548,OSM road 548,matched_osm_way_group,osm_way_group,175195,ул Железнодорожная,0.0,36.88,0.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.0,36.88,0.0,0.0
L549,OSM road 549,matched_direct,direct,175195,ул Железнодорожная,0.604,10.42,0.5511,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,0.604,10.42,0.5511,0.0
L550,OSM road 550,matched_direct,direct,175195,ул Железнодорожная,1.0,0.0,1.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.0,0.0,1.0,0.0
L551,OSM road 551,matched_direct,direct,177382,ул Нарымская,1.0,0.0,1.0,0.0,14000.0,13800.0,7,40.0,177382,ул Нарымская,1.0,0.0,1.0,0.0
L552,OSM road 552,no_match,,,,,,,,,,,,177382,ул Нарымская,0.3735,16.31,0.2872,0.0
L553,OSM road 553,no_match,,,,,,,,,,,,,,,,,
L554,OSM road 554,no_match,,,,,,,,,,,,,,,,,
L555,OSM road 555,matched_direct,direct,177124,ул 1905 года,0.9638,3.62,1.0,0.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,0.9638,3.62,1.0,0.0
L556,OSM road 556,matched_direct,direct,177124,ул 1905 года,0.7402,16.49,0.854,0.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,0.7402,16.49,0.854,0.0
L557,OSM road 557,matched_osm_way_propagated,osm_way_propagated,177124,ул 1905 года,0.0854,26.46,0.0,0.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,0.0854,26.46,0.0,0.0
L558,OSM road 558,matched_osm_way_propagated,osm_way_propagated,177124,ул 1905 года,0.0,36.7,0.0,0.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,0.0,36.7,0.0,0.0
L559,OSM road 559,matched_osm_way_propagated,osm_way_propagated,177124,ул 1905 года,0.0,52.32,0.0,0.0,2000.0,3600.0,2,40.0,177124,ул 1905 года,0.0,52.32,0.0,0.0
L560,OSM road 560,no_match,,,,,,,,,,,,,,,,,
L561,OSM road 561,no_match,,,,,,,,,,,,,,,,,
L562,OSM road 562,no_match,,,,,,,,,,,,,,,,,
L563,OSM road 563,no_match,,,,,,,,,,,,,,,,,
L564,OSM road 564,no_match,,,,,,,,,,,,,,,,,
L565,OSM road 565,no_match,,,,,,,,,,,,,,,,,
L566,OSM road 566,no_match,,,,,,,,,,,,,,,,,
L567,OSM road 567,no_match,,,,,,,,,,,,,,,,,
L568,OSM road 568,no_match,,,,,,,,,,,,,,,,,
L569,OSM road 569,no_match,,,,,,,,,,,,,,,,,
L570,OSM road 570,no_match,,,,,,,,,,,,,,,,,
L571,OSM road 571,no_match,,,,,,,,,,,,,,,,,
L572,OSM road 572,no_match,,,,,,,,,,,,,,,,,
L573,OSM road 573,no_match,,,,,,,,,,,,,,,,,
L574,OSM road 574,no_match,,,,,,,,,,,,,,,,,
L575,OSM road 575,no_match,,,,,,,,,,,,,,,,,
L576,OSM road 576,no_match,,,,,,,,,,,,,,,,,
L577,OSM road 577,no_match,,,,,,,,,,,,,,,,,
L578,OSM road 578,no_match,,,,,,,,,,,,,,,,,
L579,OSM road 579,no_match,,,,,,,,,,,,,,,,,
L580,OSM road 580,no_match,,,,,,,,,,,,,,,,,
L581,OSM road 581,no_match,,,,,,,,,,,,,,,,,
L582,OSM road 582,no_match,,,,,,,,,,,,,,,,,
L583,OSM road 583,no_match,,,,,,,,,,,,,,,,,
L584,OSM road 584,no_match,,,,,,,,,,,,,,,,,
L585,OSM road 585,no_match,,,,,,,,,,,,,,,,,
L586,OSM road 586,no_match,,,,,,,,,,,,,,,,,
L587,OSM road 587,matched_direct,direct,175195,ул Железнодорожная,1.0,0.0,1.0,0.0,14000.0,8800.0,4,40.0,175195,ул Железнодорожная,1.0,0.0,1.0,0.0
L588,OSM road 588,no_match,,,,,,,,,,,,175195,ул Железнодорожная,0.1395,23.64,0.0399,0.0
L589,OSM road 589,no_match,,,,,,,,,,,,,,,,,
L590,OSM road 590,no_match,,,,,,,,,,,,,,,,,
L591,OSM road 591,no_match,,,,,,,,,,,,,,,,,
L592,OSM road 592,no_match,,,,,,,,,,,,,,,,,
L593,OSM road 593,no_match,,,,,,,,,,,,,,,,,
L594,OSM road 594,no_match,,,,,,,,,,,,,,,,,
L595,OSM road 595,no_match,,,,,,,,,,,,,,,,,
L596,OSM road 596,no_match,,,,,,,,,,,,,,,,,
L597,OSM road 597,no_match,,,,,,,,,,,,,,,,,
L598,OSM road 598,no_match,,,,,,,,,,,,,,,,,
L599,OSM road 599,no_match,,,,,,,,,,,,,,,,,
L600,OSM road 600,no_match,,,,,,,,,,,,,,,,,
L601,OSM road 601,no_match,,,,,,,,,,,,,,,,,
L602,OSM road 602,no_match,,,,,,,,,,,,,,,,,
L603,OSM road 603,no_match,,,,,,,,,,,,,,,,,
L604,OSM road 604,no_match,,,,,,,,,,,,179524,ул Холодильная,0.4448,3.14,0.1942,0.0
L605,OSM road 605,no_match,,,,,,,,,,,,,,,,,
L606,OSM road 606,no_match,,,,,,,,,,,,,,,,,
L607,OSM road 607,no_match,,,,,,,,,,,,,,,,,
L608,OSM road 608,no_match,,,,,,,,,,,,,,,,,
L609,OSM road 609,no_match,,,,,,,,,,,,,,,,,
L610,OSM road 610,no_match,,,,,,,,,,,,,,,,,
L611,OSM road 611,no_match,,,,,,,,,,,,,,,,,
L612,OSM road 612,no_match,,,,,,,,,,,,,,,,,
L613,OSM road 613,no_match,,,,,,,,,,,,,,,,,
L614,OSM road 614,no_match,,,,,,,,,,,,,,,,,
L615,OSM road 615,no_match,,,,,,,,,,,,,,,,,
L616,OSM road 616,no_match,,,,,,,,,,,,175707,ул Переездная,0.0703,27.97,0.0,0.0
L617,OSM road 617,no_match,,,,,,,,,,,,,,,,,
L618,OSM road 618,no_match,,,,,,,,,,,,,,,,,
L619,OSM road 619,no_match,,,,,,,,,,,,,,,,,
L620,OSM road 620,no_match,,,,,,,,,,,,,,,,,
L621,OSM road 621,no_match,,,,,,,,,,,,,,,,,
L622,OSM road 622,no_match,,,,,,,,,,,,,,,,,
L623,OSM road 623,no_match,,,,,,,,,,,,,,,,,
L624,OSM road 624,no_match,,,,,,,,,,,,,,,,,
L625,OSM road 625,no_match,,,,,,,,,,,,,,,,,
L626,OSM road 626,no_match,,,,,,,,,,,,,,,,,
L627,OSM road 627,no_match,,,,,,,,,,,,,,,,,
L628,OSM road 628,no_match,,,,,,,,,,,,,,,,,
L629,OSM road 629,no_match,,,,,,,,,,,,,,,,,
L630,OSM road 630,no_match,,,,,,,,,,,,,,,,,
L631,OSM road 631,no_match,,,,,,,,,,,,,,,,,
L632,OSM road 632,no_match,,,,,,,,,,,,,,,,,
L633,OSM road 633,no_match,,,,,,,,,,,,,,,,,
L634,OSM road 634,no_match,,,,,,,,,,,,,,,,,
L635,OSM road 635,no_match,,,,,,,,,,,,,,,,,
L636,OSM road 636,no_match,,,,,,,,,,,,,,,,,
L637,OSM road 637,no_match,,,,,,,,,,,,,,,,,
L638,OSM road 638,no_match,,,,,,,,,,,,,,,,,
L639,OSM road 639,no_match,,,,,,,,,,,,,,,,,
L640,OSM road 640,no_match,,,,,,,,,,,,,,,,,
L641,OSM road 641,no_match,,,,,,,,,,,,176847,ул Плановая,0.0655,28.45,0.0,0.0
L642,OSM road 642,matched_direct,direct,176847,ул Плановая,0.8446,5.7,0.8485,0.0,14000.0,13800.0,6,60.0,176847,ул Плановая,0.8446,5.7,0.8485,0.0
L643,OSM road 643,no_match,,,,,,,,,,,,175720,ул Дуси Ковальчук,0.5319,4.73,0.3526,0.0
L644,OSM road 644,no_match,,,,,,,,,,,,,,,,,
L645,OSM road 645,no_match,,,,,,,,,,,,,,,,,
L646,OSM road 646,no_match,,,,,,,,,,,,,,,,,
L647,OSM road 647,no_match,,,,,,,,,,,,,,,,,
L648,OSM road 648,no_match,,,,,,,,,,,,,,,,,
L649,OSM road 649,no_match,,,,,,,,,,,,,,,,,
