link_id,link_name,status,match_source,road_id,road_name,score,distance_m,overlap_ratio,name_similarity,traffic,capacity,lanes,speed_limit,best_candidate_road_id,best_candidate_road_name,best_candidate_score,best_candidate_distance_m,best_candidate_overlap_ratio,best_candidate_name_similarity
L1591,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.238,1.2,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.238,1.2,1.0,1.0
L1592,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2207,2.93,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2207,2.93,1.0,1.0
L1593,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.1887,6.13,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.1887,6.13,1.0,1.0
L1594,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.1961,5.39,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.1961,5.39,1.0,1.0
L1595,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2051,4.49,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2051,4.49,1.0,1.0
L1596,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.2034,4.66,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.2034,4.66,1.0,1.0
L1597,спуск Ногина,matched_direct,direct,179281,спуск Ногина,1.25,0.0,1.0,1.0,150.0,300.0,1,60.0,179281,спуск Ногина,1.25,0.0,1.0,1.0
L1598,OSM road 1598,no_match,,,,,,,,,,,,,,,,,
L1599,OSM road 1599,no_match,,,,,,,,,,,,,,,,,
L1600,OSM road 1600,matched_osm_way_propagated,osm_way_propagated,179281,спуск Ногина,0.0,58.9,0.0,0.0,150.0,300.0,1,60.0,179281,спуск Ногина,0.0,58.9,0.0,0.0
L1601,OSM road 1601,matched_osm_way_propagated,osm_way_propagated,179281,спуск Ногина,0.4422,13.23,0.3455,0.0,150.0,300.0,1,60.0,179281,спуск Ногина,0.4422,13.23,0.3455,0.0
L1602,OSM road 1602,matched_direct,direct,179281,спуск Ногина,0.9752,2.48,1.0,0.0,150.0,300.0,1,60.0,179281,спуск Ногина,0.9752,2.48,1.0,0.0
L1603,OSM road 1603,matched_direct,direct,179281,спуск Ногина,0.9768,2.32,1.0,0.0,150.0,300.0,1,60.0,179281,спуск Ногина,0.9768,2.32,1.0,0.0
L1604,Сургутская улица,matched_direct,direct,177211,ул Сургутская,1.25,0.0,1.0,1.0,500.0,1800.0,1,60.0,177211,ул Сургутская,1.25,0.0,1.0,1.0
L1605,Сургутская улица,matched_direct,direct,177211,ул Сургутская,1.1923,5.77,1.0,1.0,500.0,1800.0,1,60.0,177211,ул Сургутская,1.1923,5.77,1.0,1.0
L1606,Сургутская улица,matched_direct,direct,177211,ул Сургутская,1.2492,0.08,1.0,1.0,500.0,1800.0,1,60.0,177211,ул Сургутская,1.2492,0.08,1.0,1.0
L1607,Сургутская улица,matched_direct,direct,177211,ул Сургутская,1.2492,0.08,1.0,1.0,500.0,1800.0,1,60.0,177211,ул Сургутская,1.2492,0.08,1.0,1.0
L1608,Сургутская улица,matched_direct,direct,177211,ул Сургутская,1.2201,2.99,1.0,1.0,500.0,1800.0,1,60.0,177211,ул Сургутская,1.2201,2.99,1.0,1.0
L1609,Сургутская улица,matched_direct,direct,177211,ул Сургутская,1.2386,1.14,1.0,1.0,500.0,1800.0,1,60.0,177211,ул Сургутская,1.2386,1.14,1.0,1.0
L1610,Сургутская улица,matched_direct,direct,177211,ул Сургутская,1.25,0.0,1.0,1.0,500.0,1800.0,1,60.0,177211,ул Сургутская,1.25,0.0,1.0,1.0
L1611,Сургутская улица,matched_direct,direct,177211,ул Сургутская,1.243,0.7,1.0,1.0,500.0,1800.0,1,60.0,177211,ул Сургутская,1.243,0.7,1.0,1.0
L1612,Сургутская улица,matched_osm_way_group,osm_way_group,177211,ул Сургутская,0.887,0.0,0.4416,1.0,500.0,1800.0,1,60.0,177211,ул Сургутская,0.887,0.0,0.4416,1.0
L1613,Сургутская улица,no_match,,,,,,,,,,,,,,,,,
L1614,Сургутская улица,no_match,,,,,,,,,,,,179281,спуск Ногина,0.2882,13.23,0.4162,-1.0
